	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
hsa-miR-550a-3p	0.0	0.0	0.0	0.0	-0.030667	-0.00729	0.0	-0.0021028	0.0	0.0	0.0024649	1.1284	0.0	0.0	0.0	0.0021512	0.0	-0.041107	0.0	0.0	0.0	0.0	14.832	0.0	0.0	0.0	0.0	0.0	-9.7381	0.0032107	0.0	0.0	-0.0060918	0.0	0.0	0.0	-1.4749	0.0	-57.083	0.0	0.0	0.0	0.0	0.0	0.0	0.33305	-0.73965	0.0	0.0	0.0042889	-0.05519	18.68	0.0	0.0	0.0	0.0	0.0	-0.0082355	0.0	0.0	0.0	0.0	0.0	-4.1176	0.0	8.5497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0080783	0.0	-0.60333	-0.0037938	0.0	0.0	0.0	14.922	0.0	0.0	1.2791	-0.12909	0.0	0.0	-4.495e-05	0.0	-0.82373	0.0	-0.0012805	0.0	0.0	0.0	0.0	0.0	60.27	0.0	-0.042292	0.0	0.0	-0.0016806	0.0	0.0	-77.753	0.0	0.0	0.00026469	0.0	-0.0019314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0041357	0.0	0.090546	0.0	0.0	0.0	0.0	-7.753	-1.154	9.8017	0.0	0.0	-0.0029767	0.01479	0.0	0.0	-2.1988	0.0	0.0	0.0	7.9968	0.0017847	0.017642	0.0	0.0	0.0	32.764	-0.46432	0.0011027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0077147	-0.0019631	0.0	0.0	11.968	28.581	0.0	0.0	0.0	0.0	0.0	0.0	-0.036774	0.0	0.0	-6.8469	0.0	0.0	8.3596	0.0	-2.4505	-0.56517	0.0	-0.042325	0.0099939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3827	-69.076	0.0	0.0	0.0	-0.52882	0.0	-0.018907	-4.6981	-0.021696	-0.022565	0.0	0.0	0.0	0.0	0.0	-0.061572	0.0	-1.1949	0.0	-35.355	0.0	0.0	0.0	0.0	0.0014996
hsa-miR-550a-5p	0.0	0.0	0.0	0.0	0.0	0.023299	-1.0204	0.0026772	0.0	0.0	0.0015568	-41.608	0.0	0.0	-11.236	0.005506	0.0	-0.042165	0.0	0.0	0.0	0.0	-75.8	0.0	-0.047374	0.0	0.0	0.0	0.0	0.00062396	0.0	0.0	-0.0065342	0.0	0.0	0.0	-1.1926	0.0	-25.37	0.0	0.0	0.0	0.0	0.0	0.0	-1.1413	0.0	0.0	0.0	0.0029426	0.0	9.0622	0.0	0.0	-0.0084879	0.0	0.0	-0.0019512	0.0	0.0	0.0	0.0	0.0	-6.0203	0.0	26.707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028805	0.0	-0.18214	-0.0016222	0.0	0.0	0.0	-10.191	0.0	0.0	-26.798	0.0	0.0	0.0	0.00127	0.0	7.4374	0.0	-0.00094061	0.0	0.065786	0.0	0.0	0.0	128.73	0.0	-0.083386	0.0	0.0	-0.0025416	0.0	0.0	172.73	0.0	0.0	-0.00056065	0.0	-0.0014175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006237	0.0	-0.029912	0.042257	0.0	0.0	0.0061796	0.0	0.0	-9.5974	0.0	0.0	-0.00057062	-0.024365	0.0	0.020425	0.0	0.0	0.0	0.0	0.0	0.0017249	-1.4926	0.0	0.0	0.0	-21.074	-0.20961	0.0016513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021479	-0.00077069	0.0	0.0	-7.105	16.911	0.0	0.0	0.0	0.0	0.0	0.0	-0.066669	0.0	0.0	27.273	0.0	0.0	91.908	0.0	0.0	0.20373	0.0	-0.034026	0.0026341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6529	21.069	0.0	0.0	-0.064759	0.0	0.0	-0.015186	13.081	0.024265	-0.024902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7889	0.0	18.118	0.0	0.0	0.0	0.0	0.0037293
hsa-miR-551a	-0.026394	0.0	0.0	0.0	0.0	0.0075146	0.5616	-0.011982	0.0	0.0	0.004553	39.062	0.0	0.0	0.0	0.0031515	0.0	0.0	0.0	0.0	0.0	0.0	17.099	0.0	0.0	0.0	-0.090068	0.0	-5.9764	-0.0036558	0.0	0.0	0.01836	0.0	0.0	0.0	0.0	0.0	85.274	0.0	0.0	0.0	0.0	0.56507	0.0	-0.77874	-2.2987	0.0	0.0	-0.031944	0.0	-19.182	0.0	0.0	0.0	0.0	0.0	-0.0047333	0.0	0.0	0.0	0.0	0.0	0.0	0.35419	-1.3785	0.0	0.0	0.0	0.0	0.0	0.0	0.026259	0.0043241	0.0	0.43085	0.0007035	0.0	0.0	0.0	-44.031	0.0	0.0	-10.954	0.0	0.0	0.0	0.0069638	0.0	50.803	0.0	-0.0024997	0.0	0.0	0.0	0.0	0.0	41.695	0.0	-0.024607	0.0	0.0	-0.0039244	0.0	0.0	121.95	0.0	0.0	0.0024052	0.0	0.0073939	0.0	0.0	0.0	0.0	0.0	0.027012	0.0	0.0	0.0	-0.0041113	0.0	-0.0088767	0.0	0.0	0.0	0.0	0.0	0.0	-33.293	0.12725	0.0	-0.0036837	0.046974	0.0	0.0	0.0	0.0	0.0	0.0	-3.8802	-0.00052652	-0.88546	0.0	0.0	0.0	96.29	-0.36185	-0.00037032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0092027	0.001967	0.0	0.0	-1.5767	39.182	0.0	0.0	0.0	-0.041535	0.0	0.0	-0.0028268	0.0	0.0	0.0	0.0	0.0	-26.732	0.0	0.0	-0.46107	0.0	0.005732	-0.0083769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.885	0.0	0.0	0.0	-0.86297	0.0	0.012087	-51.01	-0.015904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0358	0.0	-62.783	0.0	0.0	0.0	0.0	0.0019961
hsa-miR-551b-3p	-0.012552	0.0	0.0	-0.026287	0.0	-0.0076484	-1.9993	-0.0027366	0.0	0.0	0.00048403	30.479	0.0	0.0	-15.229	0.0014741	0.0	-0.06116	0.0	0.0	0.0	0.0	-41.138	0.0	0.0	0.0	0.0	0.0	-21.007	-0.0028834	0.0	-0.051942	0.0078227	0.0	0.0	0.0	0.0	0.0	-70.254	0.0	0.0	0.0	0.0	0.0	0.0	2.8351	-5.4111	0.0	0.0	0.0048232	0.083654	-59.267	0.0	0.0	0.0	0.0	0.0	0.0048403	-0.021549	0.0	0.0	0.0	0.0	-4.1229	-0.52637	-16.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022673	0.0	-0.32848	-0.0011708	0.0	0.0	0.0	29.066	0.0	0.17376	-13.372	0.0	0.0	0.0	-0.0028244	0.0	12.418	0.0	-0.0019471	0.0	0.0	0.0	-0.26778	0.0	44.489	0.0	0.012786	0.0	0.0	-0.0035137	0.0	0.0	617.65	0.0	0.0	-0.0025294	0.0	0.00039238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.003082	0.0	0.055486	-0.0051056	0.0	-0.054945	0.0	-0.92396	0.85296	-9.0892	0.0	0.0	0.0010785	0.078887	0.0	0.0	0.0	0.0	0.0	0.0	6.9444	-0.003038	-2.1186	0.0	0.0	0.0	12.958	0.33708	-0.00070814	0.0	-18.091	0.0	0.0	-0.11713	0.0	0.0	-0.0051684	-0.0024862	0.0	0.0	-1.3159	-5.6605	0.0	0.0	0.0	0.0	0.0	0.0	0.015249	0.0	0.0	-16.379	0.0	0.0	-110.0	0.0	0.0	-2.2457	0.0	-0.012611	-0.0037055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-24.922	0.0	0.0	0.10392	0.072797	0.0	-0.037165	-14.107	-0.012701	0.0	0.0	0.0	0.0	0.0	0.0	0.029709	0.0	0.0	0.0	6.4743	0.0	0.0	0.0	0.0	-0.001148
hsa-miR-552-3p	0.0	0.0	0.0	0.0	0.0	0.06095	-2.4386	-0.0032696	0.0	0.0	0.00060687	38.382	0.0	0.0	0.0	-0.0049459	0.0	0.0	0.0	0.0	0.0	0.0	-67.882	0.0	0.0	0.0	0.0	0.22418	-6.8665	0.0013395	-0.0279	0.13549	0.044619	0.0	0.0	0.0	0.0	0.0	-64.22	0.0077477	0.0	0.0	0.0	0.0	0.0	-3.3195	-4.6942	0.0	0.0	0.017298	0.0	-3.545	0.0	0.0	0.0	0.0	0.0	-0.0018409	0.0	0.0	0.022	0.0	0.0	-0.10983	-1.6301	-1.8102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044029	0.0	-0.1757	-0.0005881	0.0	0.0	0.0	5.5578	0.0	0.0	-6.0139	0.0	0.0	0.0	0.0037624	0.0	21.29	0.0	0.0078396	0.0	0.0	0.0	0.0	0.0	62.263	0.02768	0.038486	0.0	0.0	-0.0029229	0.0	0.0	-130.86	-0.040827	0.0	-0.0021722	0.0	-0.0014439	0.0	0.0	0.0	0.0	0.0	-0.0034875	0.0	0.0	0.0	-0.0026698	0.0	-0.0070375	-0.011567	0.0	0.0	0.0	0.0	0.0	-7.9731	0.0	0.0	0.0056461	0.023479	0.0	0.0	0.0	0.0	0.0	0.0	-3.3824	0.0029443	1.222	0.0	0.0	0.0	-19.241	-0.014745	0.00034605	0.0	0.0	0.0	0.0	-0.05244	0.0	0.0	-0.0093748	0.0075118	0.0	0.0	0.0	-26.289	0.0	0.0	0.01465	0.0	0.0	0.0	-0.014579	0.0	0.0	-4.645	0.0	0.0	2.8563	0.0	0.0	-1.7232	0.10005	0.089154	-0.010404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-27.103	0.0	0.0	0.0	0.0	0.014711	-0.025407	17.857	0.038636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-18.654	0.0	0.0	0.0	0.0	-0.0016294
hsa-miR-552-5p	0.0	0.0	0.0	0.0	0.0	0.049961	-1.5103	-0.023456	0.0	0.0	-8.7333e-05	38.625	0.0	0.0	0.0	-0.0046465	0.0	0.099259	0.0	0.0	0.0	0.0	89.003	0.0	0.0	0.0	-0.032463	0.031949	-12.63	-0.0014429	-0.025575	0.0	0.038374	0.0	0.0	0.0	0.0	0.0	-77.229	0.016754	0.0	0.0	0.0	0.0	0.0	-0.12883	-1.7215	0.0	0.0	0.017573	0.0	44.388	0.0	0.0	0.0	0.0	0.0	0.0008362	0.0	0.0	0.021236	0.0	0.0	0.0	-0.1651	-5.2896	0.0	0.0	0.0	0.0	0.0	0.0	-0.033095	0.005764	0.0	-0.55812	0.0018118	0.0	0.0	0.0	68.369	0.0	0.0	-25.009	0.0	0.0	0.0	0.0078714	0.0	-68.45	0.0	0.0047359	0.0	0.0	0.0	-0.025332	0.0	87.233	0.033945	0.092208	0.0	0.0	-0.0045635	0.0	0.0	-48.673	-0.031864	0.0	-0.00074147	0.0	-0.0015699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0063778	0.0	-0.0022132	-0.010612	0.0	0.0	0.0	0.0	0.0	-58.674	0.0	0.0	-0.0002481	-0.038949	0.0	0.0	0.0	0.0	0.0	0.0	-1.1027	0.0046726	0.98189	0.0	0.0	0.0	-46.212	-0.098213	0.0014581	0.0	-1.3779	0.0	0.0	-0.025508	0.0	0.0	-0.0063467	0.0084341	0.0	0.0	3.5479	-14.146	0.0	0.0	0.0	0.0	0.0	0.13695	-0.046432	0.1569	0.0	0.75555	0.0	0.0	2.9889	0.0	0.0	-2.8532	0.0	0.040079	-0.013625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.289	-0.00010814	0.0	-0.083479	1.1059	0.0	-0.010079	20.988	-0.068178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00080053
hsa-miR-5584-5p	0.0	0.0	0.0	0.0	0.0	0.0092714	-3.6556	-0.0002128	0.0	0.0	-0.0027341	20.013	0.0	0.0	6.8255	-0.0034868	-0.054035	-0.020535	0.0	0.0	0.0	0.0	-10.858	0.0	0.0	0.0	-0.090761	0.0	0.0	-0.0025252	0.0	0.0	-0.011378	0.0	0.0	0.0	0.0	0.0	7.1434	0.0	0.0	0.057834	0.0	0.0	0.0	-1.4781	-4.3966	0.0	0.0	0.012011	0.0	-43.995	0.0	0.0	0.0	0.0	0.0	-0.0016647	0.0	0.0	0.0	0.0	0.0	0.0	1.4459	-14.797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.001757	0.0	-0.50589	-0.001428	0.0	0.043621	0.0	-50.519	0.0	0.15927	11.939	0.0	0.0	0.0	0.0028564	0.0	-4.6974	0.0	-0.0032302	0.0	0.0	0.0	0.0	0.0	-27.789	0.0	0.032869	0.0	0.0	-0.0028136	0.0	0.0	-54.309	0.0	0.0	-0.0014202	0.0	0.0046536	0.0	0.0	0.0	0.0	0.0	0.025712	0.0	0.0	0.0	-0.0034604	0.0	-0.10068	0.038721	0.0	0.0	0.0	31.695	0.0	44.727	0.0	0.0	0.0019804	-0.069646	0.0	0.0	0.0	0.0	0.0	0.0	1.807	-0.0030929	0.95787	0.0	0.0	0.0	-99.169	0.48419	-0.00030579	-0.033415	-17.484	0.0	0.0	0.029256	0.0	0.0	0.0060041	0.0024549	0.0	0.0	-17.571	-31.087	0.0	0.0	0.0	0.0	0.0	0.0	-0.10759	0.0	0.0	31.482	0.0	0.0	8.8945	0.0	0.0	3.4728	0.0	-0.06477	0.028941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38984	-24.068	-0.0033152	0.0	0.0	-0.41134	0.0	0.0025034	-5.0321	-0.13196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.931	0.0	0.0	0.0	0.0	-0.0023049
hsa-miR-5586-5p	-0.036646	0.0	0.0	0.0	0.0	-0.025939	-1.0141	0.0031188	0.0	0.0	-0.0025972	-33.456	0.0	0.0	-9.4352	0.0079267	0.0	0.091058	0.029327	0.0	0.0	0.0	-45.33	0.0	0.0	0.0	0.0	-0.018888	0.13847	0.0025413	0.0	0.0	0.013442	0.0	0.0	0.0	0.0	0.0	-9.2029	0.0	0.0	0.0	0.0	0.0	0.0	-0.59861	-0.31026	0.0	0.0	-0.03051	0.0	-21.865	0.0	0.0	0.0	0.0	0.0	-0.0021223	-0.033641	0.0	0.0	0.0	0.0	-0.069008	0.0	-10.357	0.0	0.0	0.0	0.0	0.0	0.0	-0.015997	0.0010144	0.0	0.35173	-0.0040236	0.0	0.0	0.0	42.453	-0.036776	0.0	2.4849	0.0	0.0	0.0	-0.0010654	0.0	42.51	0.0	0.003463	0.0	-0.09202	0.0	0.0	0.0	-61.575	0.0	-0.12489	0.0	0.0	-0.0019741	0.0	0.0	-63.574	-0.039587	0.0	-0.00063914	0.0	0.0092029	0.0	0.0	0.0	0.0	0.0	0.0	0.059572	0.0	0.0	-6.5893e-05	0.0	0.02753	0.032827	0.0	0.0	0.0	12.26	0.0	-2.3092	0.20013	0.0	-0.0061058	0.055964	0.0	0.0086258	0.0	0.0	0.0	0.0	-0.22967	0.0055969	2.3393	0.0	0.0	0.0	42.261	0.0	0.00019748	0.0	0.0	0.0	0.0	0.134	0.0	0.0	0.01226	-0.003376	0.0	0.0	-14.847	-4.2999	0.0	0.0	0.0	0.0	0.0	0.0	0.038304	0.0	0.0	-11.933	0.0	0.0	-10.937	0.0	0.0	4.1415	0.0	-0.078062	0.014282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.85297	-34.704	0.0	0.0	0.0	-0.40171	0.0	-0.024422	-40.305	-0.012017	0.0	0.0	0.0082397	0.0	0.0	0.0	-0.062911	0.0	-0.32617	0.0	-1.8856	0.0	0.0	0.0	0.0	-0.0028088
hsa-miR-5589-3p	0.0	0.0	0.0	0.0	0.0	-0.024953	-1.6133	-0.0045152	0.0	0.0	-0.0023787	17.342	1.5081	0.0	4.3131	0.0054333	0.0	0.0	0.0	0.0	0.0	0.0	-27.68	0.0	0.0	0.0	-0.0012175	0.0	26.452	-0.0015124	0.0	0.0	0.052185	0.0	0.0	0.0	0.0	0.0	-2.6937	0.0	0.0	-0.09591	0.01364	0.0	0.0	0.0	-1.9898	0.0	0.0	-0.012621	0.0	0.0	0.0	0.1091	0.0	0.0	0.0	0.0042372	0.0	0.0	0.0	0.0	0.0	0.0	-0.23179	-4.3651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.5803e-05	0.0	0.22786	-0.0015464	0.0	0.0	0.0	-1.8824	0.0	0.0	0.0	0.0	0.0	0.0	-0.00052399	0.0	0.0	0.0	-0.0017238	0.0	0.0	0.0	0.0	0.0	-289.25	0.0	-0.037752	0.029356	0.0	0.0075855	0.20638	0.0	-128.96	0.0	0.0	0.00061386	0.0	-0.0012458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15521	-0.0038319	0.0	0.20192	-0.01874	0.0	0.0	0.0	0.0	5.2657	26.876	0.0	0.0	-0.001425	-0.035729	0.0	0.0	0.0	0.0	0.0	0.0	-0.69962	0.0017155	3.6961	0.0	0.0	0.0	-40.392	0.0	0.0010961	0.0	-4.8534	0.0	0.0	0.0	0.0	0.0	-0.0066857	0.0	0.0	0.0	-6.4972	3.2714	0.0	0.0	0.0	0.0	0.0	0.0	-0.0082901	0.0	0.0	-33.427	0.0	0.0	47.508	0.0	0.0	-5.7854	0.030698	0.0	0.013145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0458	-14.036	-0.0017266	0.0	-0.020932	-0.2178	0.0	0.014946	8.9409	-0.04105	0.0	0.0	0.0	0.0	0.0	0.0	0.22135	0.0	0.0	0.0	100.02	0.0	0.0	0.0	0.0	0.002541
hsa-miR-5589-5p	0.0	0.0	0.0	-0.014169	0.0	-0.017696	-5.2011	-0.010702	0.0	0.0	-0.0018353	-37.604	0.0	0.0	0.0	-0.0013188	0.0	0.0	0.0	0.0	0.0	0.0	-0.10949	0.0	0.0	0.0	0.0	0.0	0.0	0.014002	0.0	0.0	0.017757	0.0	0.0	0.0	0.0	0.0	-35.27	0.0	0.0	-0.052812	0.0	0.0	0.0	-1.2648	0.0	0.0	0.0	0.00095601	0.0	-12.166	0.0	0.0	0.0	0.0	0.0	0.010642	0.0	0.0	0.0	0.0	0.0	0.0	-0.47653	2.4844	0.0	0.0	0.0	0.0	0.0	0.0	-0.0088703	-0.0013244	0.0	0.51566	-0.0012154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0048978	0.0	-0.84622	0.0	-0.0012653	0.0	0.0	0.0	0.0	0.0	360.38	0.0	-0.031123	0.0	0.0	0.0063725	0.0	0.0	15.86	0.0	0.0	-0.0018623	0.0	-2.7456000000000004e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0031825	0.0	-0.0065261	0.0	0.0	0.0	-0.03507	0.0	14.194	-42.868	0.0	0.0	-0.0019172	0.00017573	0.038468	0.0	0.0	0.037521	0.0	0.0	-0.69962	-0.00017279	-1.8071	0.0	0.0	0.0	-37.384	-0.24701	0.0010929	0.0	-9.9154	0.0	0.0	0.0	0.0	0.0	0.0021361	0.0	0.0	0.0	11.807	-22.556	0.0	0.0	0.0	0.0	0.0	0.0	-0.040871	0.0	0.0	-10.081	0.0	0.0	0.012186	0.0	0.0	-1.7713	0.0	0.0	0.0097824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.958	176.71	0.0	0.0	0.0	0.0	0.0	-0.0071042	-4.872	-0.045713	0.0	0.0	0.0	0.0	0.0	0.0	0.10944	0.0	0.0	0.0	112.43	0.0	0.0	0.0	0.0	0.0017752
hsa-miR-5683	-0.013754	0.0	0.0	-0.052353	0.0	-0.014041	-1.0234	0.006105	0.0	0.0	-0.0034758	57.142	0.0	0.0	0.0	0.0013829	0.043716	0.0	0.0	0.0	0.0	0.0	-6.8488	0.0	0.0	0.0	0.0	0.01557	0.0	-0.0020847	0.057191	0.0	-0.0035534	0.0	0.0	0.0	0.0	0.0	57.698	0.0	0.0	0.042445	0.0	0.0	0.0	-5.3289	9.2604	0.0	0.0	-0.01106	0.0	-10.878	0.0	0.0	0.0	0.0	0.0	-0.0048304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-16.455	0.0	0.0	0.0	0.0	0.0	0.0	-0.038054	0.0006769	0.0	-0.14076	-0.001428	0.0	0.0	0.0	-6.124	-0.11669	0.0	-12.141	0.0	0.0	0.0	-0.0031167	0.0	53.215	0.0	-0.002175	0.0	0.0	0.0	-0.027471	0.0	34.023	0.0	-0.046676	0.0	0.0	0.0038997	0.0	0.0	25.136	0.0	0.0	0.0021339	0.0	-0.0050584	0.0	0.0	0.0	0.0	0.0	-0.066638	-0.045161	0.0	0.069309	-0.005431	0.0	0.063058	-0.097979	0.0	0.0	-0.088492	0.0	0.0	-25.4	0.0	0.0	0.0092184	-0.040098	0.0	0.0	0.0	0.0	0.0	0.0	0.5165	-0.0032606	-2.4521	0.0	0.0	0.0	61.477	0.30306	0.00016317	0.0	13.884	0.0	0.0	0.063143	0.0	0.0	-0.01306	-0.004149	0.0	0.0	12.274	3.496	0.0	0.0	0.0	-0.02991	0.0	0.0	-0.046159	0.0	0.0	-5.6064	0.0	0.0	-43.204	0.0	0.0	5.2373	0.0	-0.019615	0.0011291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17056	-17.133	0.0	0.0	0.0	0.0	0.0	-0.022099	-17.452	-0.017972	0.0	0.0	0.0	0.0	-0.067925	0.0	-0.10362	0.0	0.0	0.0	-40.947	0.0	0.0	0.0	0.0	0.00078941
hsa-miR-5690	-0.046285	0.0	0.0	0.0	0.0	0.0019865	-2.5287	0.0073183	0.0	0.0	-0.0021857	-14.316	0.0	0.0	-1.9641	0.0015378	0.019976	-0.067727	0.0	0.0	0.0	0.0	65.312	0.0	0.0	0.0	-0.040173	0.0	2.4884	0.00060878	0.0	0.0	-0.025471	0.0	0.0	0.0	0.0	0.0	-61.73	0.0	0.0	0.0	0.0	0.0	0.0	0.28763	0.57256	0.0	0.0	-0.0034418	0.0	-21.991	0.0	0.0	0.0	0.0	0.0	-0.0045709	0.0	0.0	0.0	0.0	0.0	-2.366	0.0	-9.9965	-0.019605	0.0	0.0	0.0	0.0	0.0	0.0	0.0028471	0.0	0.32152	-0.0036127	0.0	0.0	0.0	-32.151	0.0	0.0	21.894	0.0	0.0	0.0	-0.0002708	0.0	-42.461	0.0	0.00054865	0.0	-0.078606	0.0	0.0	0.0	0.0	0.0	0.091448	0.0	0.0	0.0019822	0.0	0.0	-107.84	0.0	0.0	-0.00099015	0.0	0.0034143	0.0	0.0	0.0	0.0	0.0	0.0	-0.013246	0.0	0.0	-0.0016445	0.0	-0.057628	-0.061192	0.0	0.0	-0.012631	21.816	0.0	-49.407	0.0	0.0	-0.0030582	0.021797	0.0	0.0	0.0	0.0	0.0	0.0	4.0718	-0.0042621	0.69519	0.0	0.0	0.0	37.152	0.0	0.0010348	0.0	0.0	0.0	0.0	-0.069619	0.0	0.0	0.003139	-0.003323	0.0	0.0	15.398	43.735	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016903	0.0	0.0	-8.938	0.0	0.0	-1.556	0.0	0.0	3.1524	0.0	0.098318	0.013271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.909	0.071481	0.0	0.0	-0.019148	0.0	0.023325	-23.436	-0.018212	0.0	0.0	0.0	0.0	-0.082732	0.0	0.0	0.0	-0.31236	0.0	-47.491	0.0	0.0	-0.20939	0.0	-0.005157
