	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
P27_pT198	0.0	0.0	-38.12	0.0	0.0	-0.017538	0.0	0.0	0.0	0.0	-0.043951	0.0	161.88	18.075	0.0	0.0	0.0	0.0	0.0	-0.0098795	-0.0021736	0.0	40.721	0.05959	0.013999	0.0	0.0	17.15	0.0	21.849	0.0	-18.462	-0.066097	0.0	-0.0090953	215.94	-0.0036218	0.0	0.24264	0.0	0.0	0.0	0.0	0.0	0.0	1.8271	0.0	0.0	0.0	-2.4665	-6.9474	-0.28146	0.0	-0.24981	0.85609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3415	0.0	1.1257	0.0	0.0	0.0	0.0	0.0	7.7583	-0.083052	-0.0035818	0.0	5.9491	-0.0082821	0.0	0.0	0.0	-47.67	0.0	0.0	-0.47158	0.085217	0.15578	0.0	0.089669	0.0	5.8373	0.0	0.0	7.1612	0.0	0.0	3.3132	0.0	0.0	0.0	0.0	0.0	0.0	4.0707	-127.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0043087	0.0	0.0	0.0	0.0	-0.078707	-1.3133	0.0	0.0	-0.0017825	0.00076796	37.317	0.0	-0.015427	0.0	0.0	0.0	0.0	0.0	0.0	-0.30853	-0.076009	0.0	0.0	56.635	0.32226	0.0	0.77619	0.0	23.386	-1.1234	0.0	0.0	-11.971	0.0	-0.11267	-0.027913	0.0	0.0	-5.1629	0.0	-0.024258	0.0	-0.56125	0.0	0.0	0.0	4.2183	-10.939	107.05	0.0	0.0	0.0	0.0	28.114	0.0	-63.784	0.0	0.0	0.0	0.1864	-0.0092365	0.029595	0.0	0.078986	0.0	0.0	0.0	-0.12917	0.0	151.11	0.0	0.0	0.0	0.0	0.0	2.5986	0.0	-0.0055756	-1.047	0.0	0.0	0.0	0.0	0.0023946	0.0044773	0.0	0.0	-2.7874	0.0	-0.013189	0.0	0.0	0.038252	-0.22	0.0	-46.177	0.0	0.0021135	0.0	0.0	0.0	0.0	-0.8341	-0.018021	0.0
P90RSK	0.0	0.0	-48.011	0.0	0.0	0.1386	0.0	0.0	0.0	0.0	-0.10181	0.0	-5.5518	-32.367	0.0	0.0	-0.079005	0.0	-0.18873	-0.033902	0.00064537	0.0	-26.83	-0.19288	-0.027627	0.0	0.0	35.883	0.0	89.786	0.022567	-18.773	-0.020679	0.0	0.036154	-272.13	-0.0032747	0.0	0.0	0.0	0.0	0.0	0.0	-0.021484	0.0	-1.9539	0.0	0.0	0.0	2.1626	-0.67233	-0.28356	0.0	0.0	2.04	0.0	0.0	0.0	0.0	0.0	0.0	-0.11406	0.0	0.54003	0.0	0.0	-0.1317	0.0	0.0	0.0	0.0	6.3176	0.0	-0.00010123	0.0	29.703	0.018783	5.1759	0.0	0.38573	3.6795	0.0	0.0	-3.9021	0.0	-0.078113	0.0	0.0	0.0	-1.5372	0.0	0.0	13.168	0.0	0.0	-6.1217	0.0	0.0	0.0	0.0	0.0	0.0	-3.3457	13.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00087916	0.0	0.0	0.0	0.0	-0.073585	-0.051483	-0.010284	0.0	-9.1844e-06	0.020711	51.531	-0.10846	-0.015882	0.0	-0.079178	0.0	0.0	0.0	0.087473	0.0	-0.0085488	-0.07228	-0.18242	-49.23	0.084237	0.0	85.028	0.0	-10.407	2.7345	0.0	0.0	5.551	0.0	-1.1477	0.13034	0.0	0.0	-0.67693	0.0	0.0	0.0	-0.45744	0.60464	0.0	-1.4947	3.8653	4.1819	108.76	0.0	0.0	0.0	0.0	-38.286	0.0	12.371	0.070718	0.0	0.0	-0.034191	-0.00055716	0.0	0.0	-0.14019	0.0	0.0	0.0	-0.090557	0.0	70.779	0.0	0.0	0.0	-0.10542	0.0	0.0	0.0	-0.0013173	0.60604	0.0	0.0	0.0	-0.24604	0.0073535	-0.24661	0.27084	0.018586	-9.3814	-0.0068052	0.0047346	0.042765	0.0	0.0	-0.15229	0.0	-25.789	0.0	0.0031869	4.268	0.0	0.0	-0.029085	-0.38135	0.091201	0.0
PDCD4	0.0	0.0	9.1492	0.0	0.0	0.036907	0.0	0.0	0.0	0.0	-0.045163	0.0	56.454	-39.128	0.0	0.0	0.0	0.0	0.0	-0.010667	-0.0043799	0.0	-25.9	-0.21239	-0.011958	0.0	0.0	-13.31	0.0	-7.4556	-0.059057	3.2138	-0.075738	0.0	0.036967	-97.951	0.0044692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1544	0.0	-0.052345	0.0	-1.8376	2.4789	0.0	0.0	0.0	0.0	-0.055356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7902	0.0	0.0	0.0	0.0	0.0	-0.57991	0.0	-0.00031184	0.0	-44.018	0.020189	0.0	0.0	0.0	10.753	0.0	0.0	4.5294	0.0	0.0	-0.071226	0.0	0.0	-3.739	0.0	-0.082259	5.1352	0.0	0.13248	-0.47439	0.0	0.0	-0.029988	0.0	0.0	0.0	-1.4247	27.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041659	0.0	0.0	0.0	0.0	0.17484	-1.1569	0.0	0.0	-0.0042554	-0.052657	75.877	0.0	0.0366	0.0	0.0	0.0	0.0	0.0	0.0	-1.8196	-0.023996	0.0	0.0	-55.368	-0.4229	0.0	-53.012	0.0	-30.131	-2.6344	0.0	0.0	5.2269	-0.2762	-0.59635	0.30342	0.0	0.0	2.4386	-0.034726	0.0	0.0	1.1577	-5.3833	0.0	4.0373	-1.9957	7.7693	-73.628	0.0	0.0	0.0	0.0	7.8536	0.0	-9.8365	-0.038638	0.0	0.0	0.022109	-0.00090964	0.0	0.0	-0.059052	0.0	0.0	0.0	-0.13109	-0.027173	51.849	0.0	0.0	0.0	-0.21993	0.0	-5.7839	0.0	0.0013224	1.9207	0.0	0.0	0.0	0.0	0.001484	0.0	0.0	0.0	6.9262	0.019091	-0.0012112	0.0	0.0	-0.14438	0.12957	0.0	-32.3	0.0	0.0043211	1.0115	0.0	0.0	0.0	-0.094575	-0.077447	0.0
PDK1	0.0	0.0	37.268	0.0	0.0	-0.043481	0.0	0.0	0.0	0.0	-0.04153	0.0	70.48	4.8477	0.0	0.0	0.0	0.0	0.0	-0.008954	-0.007014	0.0	-3.6849	0.084237	-0.036141	0.0	0.0	-55.28	0.0	2.3548	0.015728	-3.7266	0.025076	0.0	0.0067856	-90.248	-0.0059239	0.0	0.0	0.0	0.0	-0.0076097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0537	-1.7809	-0.07324	0.0	0.0	-2.0595	0.0	0.0	0.0	0.0	0.0	0.0	-0.15395	0.0	-0.13195	0.0	1.3863	-0.022624	0.0	0.0	0.0	0.0	7.5016	0.0	-0.0043854	0.0	5.1035	0.031486	0.0	0.0	0.0	45.698	0.0	0.0	4.0186	0.091962	0.042737	0.0	0.0	0.0	2.4997	-2.8126	0.0	46.296	0.0	0.0	-3.1795	0.0	0.0	-0.054023	0.0	0.0	0.0	5.1787	-24.721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00092481	0.0	0.0	0.0	0.0	-0.029403	0.54759	0.0	0.0	-0.00010231	-0.045784	48.157	0.0	0.025199	0.0	0.0	0.0	0.0	0.0	0.026389	0.0	-0.027505	0.10376	0.0	50.16	0.0	0.0	19.448	0.0	40.692	-3.247	0.0	0.0	0.22561	0.0	-0.13297	-0.066598	0.0	0.0	2.9526	0.0	0.0	0.0	-0.0762	-2.7031	0.0	-2.2698	0.95141	5.3429	-142.21	0.0	0.0	0.0	0.0	37.352	0.0	117.0	0.0	0.0	0.0	-0.088739	9.2579e-05	0.0	0.0	0.1135	0.0	0.0	0.0	0.0019321	0.0	158.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006633	0.78947	0.0	0.0	0.0	-0.039007	0.00071639	0.0	0.0	0.010277	-0.42198	0.0	-0.0016717	0.0	0.0	0.066782	0.0	0.0	38.938	0.0	0.00070169	3.0634	0.0	0.0	0.0	-0.33021	-0.048239	0.0
PEA15_pS116	0.0	0.0	9.9376	0.0	0.0	0.0069009	0.0	0.0	0.0	0.0	0.044111	0.0	5.9238	14.383	0.0	0.0	0.1481	0.0	0.0	-0.0039829	-0.0039235	0.0	8.5829	0.066078	0.015148	0.0	0.0	41.642	0.0	-2.5955	0.0	5.3231	0.0	0.14619	0.00072663	-116.81	0.0045669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22166	0.0	0.0	0.0	1.3361	5.7014	-0.13447	0.0	0.0	0.28597	0.0	0.0	0.0	0.0	0.0	-0.032401	0.0	0.0	1.0776	0.0	0.0	-0.015173	0.0	0.0	0.0	0.0	7.0725	0.0	-0.0032606	0.0	34.546	-0.01172	0.0	0.0	0.0	20.667	0.0	0.0	12.412	-0.078768	0.0	0.0	0.0	0.0	-9.0934	-5.6765	0.0	-9.456	0.033582	0.0	1.6951	0.0	0.0	0.0	0.0	0.0	0.0	-3.5968	-59.117	0.0	0.0	0.0	0.0076821	0.0	-0.092524	0.0	0.0061304	0.0	0.0	0.0	0.0	0.018242	-0.32706	0.0	0.0	-0.0024206	0.038216	0.67425	0.0	0.016036	0.0	0.0	0.0	0.0	0.0	0.0	1.9866	-0.10478	0.0	-0.38946	59.003	0.0	0.0	-3.5628	0.0	-16.068	-3.5899	-0.043753	0.0	1.1783	-0.19895	-0.059881	0.0	0.0	0.0	2.2116	0.0	0.0	0.0	1.0588	5.7522	0.0	0.0	0.78164	3.2715	-197.88	0.0	0.0	0.0	0.0	105.98	0.0	-21.661	-0.03084	0.0	0.0	-0.062787	0.0051362	0.0	0.0	-0.044029	0.0	0.0	0.0	0.0054815	0.0	113.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037127	3.9168	0.0	0.0	0.0	0.0	-0.0042408	0.83561	-1.1348	0.0	24.966	0.0	0.0014855	0.013835	0.0	0.15767	0.0	0.0	17.141	0.0	-0.00070655	0.0	0.0	0.0	0.0	0.58966	0.17451	0.0
PI3KP85	-0.25409	0.0	-47.723	0.0	0.0	-0.009448	0.0	0.0	0.0	0.0	-0.094552	0.0	-105.21	0.0	0.0	0.0	-0.055962	0.0	0.0	-0.013381	-0.01196	0.0	5.2611	0.016321	-0.019373	0.0	0.0	0.0	0.0	14.931	0.0	14.177	0.0	0.0	0.014617	4.0888	-0.00077921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015788	-0.72315	0.0	0.0	0.11625	1.3164	4.3552	0.0	0.0	-0.039265	-1.8053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11251	0.0	3.7251	0.0	0.0	0.0	0.0	0.0	-5.545	0.0	-0.0027384	0.0	-41.658	0.0038234	0.0	0.0	0.0	58.793	0.0	0.0	-3.6207	0.058005	0.0	0.0	0.0	0.0	-3.6192	0.0	0.0	-22.255	0.0	0.0	0.56027	0.0	0.0	-0.11685	0.0	0.0	0.0	2.4383	41.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0049435	0.0	0.0	0.0	0.0	0.014791	-0.68249	0.0	0.0	-0.00339	0.018006	43.702	0.0	0.021853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16318	-0.098342	-1.4171	45.801	0.21596	0.0	74.544	0.0	25.094	1.0745	0.0	0.0	3.4826	0.0	0.0	0.0	0.0	0.0	4.3695	0.0	0.0	0.0	-0.54643	3.396	0.19124	0.0	-6.1243	-37.45	-254.92	0.0	0.0	0.0	0.0	-29.7	0.0	-97.254	0.060512	0.0	0.0	-0.071622	-0.00018555	0.0	0.0	-0.0076494	0.0	0.0	0.0	-0.056826	0.0	136.41	0.0	0.0	0.0	-0.14516	0.0	0.0	0.0	0.0033527	-0.98688	0.0	0.0	0.0	0.0	0.0055188	2.4822	0.0	0.0	-1.0621	0.0	-0.0045527	0.0	0.0	-0.088908	-0.13795	0.0	-0.49818	0.0	-0.00035926	-2.2822	0.0	0.0	0.0	0.57977	-0.0048302	0.0
PKCPANBETAII_pS660	-0.19136	0.0	0.0	0.0	0.0	-0.030554	0.0	-0.05675	0.0	0.0	-0.039579	0.0	-71.476	-13.768	0.0	0.080208	0.0	0.0	0.0	-0.00017135	0.0015866	0.0	-11.695	0.0079638	-0.039098	0.0	0.0	-21.314	0.0	10.014	0.0	-0.40861	0.0	0.0	0.024469	-68.553	-0.0022336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0771	-4.1066	0.0	0.0	0.0	-1.2298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5758	-0.30081	0.00081607	0.0	64.321	0.021506	0.0	0.0	0.0	-174.37	0.0	0.0	10.584	0.18089	0.10765	-0.061366	0.0	0.0	5.1174	-1.0229	0.0	-1.201	0.0	0.0	4.6303	0.0	0.0	0.0	0.0	0.0	0.0	-0.87276	-79.442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.004416	0.0	0.0	0.0	0.0	-0.052854	0.37444	0.0	0.0	-0.00057719	0.0030578	67.082	0.0	-0.017341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14977	0.0	0.0	6.9279	0.0	0.0	38.137	0.0	23.794	0.85548	0.0	0.0	-7.566	0.0	0.61379	0.0	0.0	0.0	-3.1366	0.0	0.0	0.0	-3.4705	0.95482	-0.049895	-2.385	3.262	0.54202	-146.35	0.0	0.0	0.0	0.0	108.16	0.0	49.687	-0.12113	0.0	0.0	0.033936	-0.0017337	0.0	0.0	0.037591	-0.045379	0.0	0.0	0.016027	0.0	15.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013581	-2.6481	0.0	0.008839	0.0	0.0	0.0009958	0.0	0.0	0.0	8.0684	-0.028681	-0.001887	0.0	0.0	0.0	0.0	0.0	41.904	0.0	0.0041064	0.0	0.0	0.0	0.0	0.33489	-0.0016088	0.0
PRDX1	-0.15013	0.0	0.0	0.0	0.0	-0.024458	0.0	0.0	0.0	0.0	0.054588	0.0	30.709	9.7721	0.0	0.0	0.033251	0.0	0.0	-0.0078065	-0.00061214	0.0	4.9985	-0.1342	0.018454	0.0	0.0	54.004	0.0	14.627	0.0	6.2903	0.0	0.0	-0.015358	140.91	0.0047052	0.0	0.0	0.0	0.0	0.01216	0.0	0.0	0.0	-3.1246	0.0	0.0	0.0	-2.9028	0.64448	0.0	0.0	0.0	-1.8462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30545	0.0	-10.958	0.06352	0.0	0.0	0.0	0.0	6.0839	0.0	-0.0030308	0.0	-33.635	-0.0011045	0.0	0.0	0.0	49.212	0.0	0.0	4.3171	-0.2132	-0.072678	0.0	0.0	0.0	4.496	0.0	0.0	-94.321	-0.12262	0.0	-7.0197	0.0	0.0	-0.15024	0.011585	0.0	0.0	2.921	18.408	0.0	0.0	0.0	0.0	0.0	0.20929	0.0	0.0068423	0.0	0.0	0.0	0.0	0.0083564	1.4028	0.0	0.0	-0.0025416	-0.0089456	25.015	0.0	-0.010931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.052814	0.045935	2.1345	-6.2399	-0.49769	0.0	-22.548	0.0	2.3055	5.5918	0.021638	0.0	0.0	0.0	-0.46891	0.12696	0.0	0.0	-4.8273	0.061611	0.0	0.0	-1.5895	-1.5666	0.0	0.0	1.718	0.0	-9.1371	0.0	0.0	0.0	0.0	72.118	0.0	-147.56	0.0	0.0	0.0	-0.0047168	0.00071716	0.0	0.0	0.085514	0.0	0.0	0.0	0.074754	0.0	-134.9	0.0	0.0	0.0	0.0	0.0	-1.1588	0.0	0.0034935	0.96184	0.0	0.0	0.0	0.034856	-0.0080381	-0.69772	0.54646	0.0	8.0772	0.0	-0.001876	0.087694	0.0	0.16153	0.0	0.0	-64.785	0.0	-0.00057358	22.958	0.0	0.0	0.0	0.2496	-0.023927	0.0
RAB11	0.0	0.0	29.561	0.0	0.0	0.084232	0.0	0.052914	0.0	0.0	0.11038	0.0	53.77	-12.986	0.0	0.0	0.0	0.0	0.0	0.012372	-0.0027739	0.0	0.0	0.077068	-0.0021426	0.0	0.0	2.9466	0.0	-1.2587	-0.058095	17.862	0.0	0.0	0.036895	-210.49	-0.0016712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4902	0.0	0.0	0.0	0.49996	0.76369	0.0	0.0	0.0	-1.9462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.304	0.54497	0.0021621	0.0	-39.036	0.016399	0.0	0.0	0.0	139.01	0.0	0.0	-0.56308	0.0	-0.1186	0.0	0.0	0.0	-3.4857	0.0	-0.10084	-26.074	0.0	0.0	0.39622	0.0	0.0	-0.027645	0.0	0.0	0.0	2.8798	-17.531	0.0	0.0	0.0	0.0	0.0	0.097259	0.0	0.0029294	0.0	0.0	0.0	0.0	0.088079	-1.2374	0.0	0.0	0.0081011	0.019529	-108.44	0.0	-0.010174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02842	0.0	0.0	-13.099	-0.24048	0.0	63.446	0.0	-17.812	3.1283	0.0	0.0	2.7429	0.0	0.0	0.0	0.0	0.0	10.298	0.0	0.0	0.14607	0.0	-1.1657	0.0	-1.3788	-1.1603	10.544	-18.511	0.0	0.0	0.0	0.0	-73.937	0.0	-42.423	0.043049	0.0	0.0	0.19404	0.0049454	0.0	0.0	-0.063492	0.0	0.0	0.0	0.15583	0.0	143.9	0.0	0.0	0.0	0.0	0.0	-8.3752	0.0	0.0043105	-0.57155	0.0	0.0	0.0	0.0	-0.0015442	0.0	-0.58546	0.0	1.7018	0.0	-0.00055638	-0.13893	0.0	-0.0458	-0.12346	0.0	-25.786	0.0	-0.00045946	0.0	0.0	0.0	0.0	-0.53091	-0.020116	0.0
RAB25	0.37451	0.0	-48.338	0.0	0.0	-0.006242	0.0	0.080343	0.0	0.0	0.16303	0.0	138.3	12.706	0.0	0.0	-0.035173	0.0	0.0	0.036429	-0.016163	0.0	4.1174	0.0030157	0.022626	0.0	0.0	-20.308	0.0	41.158	0.0	-5.0245	0.0	0.0	0.029149	42.08	0.00076028	-0.48716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43907	0.0	0.0	0.0	1.8947	8.0493	0.19683	0.0	0.0	1.3259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47705	0.0	0.0	0.0	-0.023089	0.0	0.0	0.0	-1.8819	0.60666	0.0050979	0.0	9.0584	0.030524	0.0	0.043894	0.0	73.3	0.0	0.0	2.604	0.0	0.0	0.0	0.0	0.0	-5.8888	0.65954	-0.049439	-25.518	0.0	0.0	0.77636	0.0	0.0	-0.067148	0.0	0.0	0.0	-4.8331	-18.427	0.0	0.0	0.0	0.052286	0.0	0.0	0.0	0.003342	0.0	0.0	0.0	0.0	0.047519	0.0	0.0	0.0	0.012959	-0.082374	-57.281	0.0	-0.003482	0.0	0.0	0.0	-0.025136	0.0	-0.25656	-0.012246	-0.01262	-0.055636	0.16116	-13.814	0.0	0.0	62.191	0.0	-11.248	-4.397	0.0	0.0	5.5405	-0.17348	0.42169	0.0	0.0	0.0	8.2122	0.0	-0.0041933	0.0	1.9208	-1.6753	0.030204	5.8776	0.42734	-11.927	116.13	0.0	0.0	0.0	0.0	21.537	0.0	75.025	0.0	0.0	0.0	0.02753	0.0078203	0.0	0.0	-0.16812	0.0046072	0.0	0.0	-0.15107	0.0	50.724	0.0	-0.2016	0.0	-0.40454	0.0	1.7114	0.0	-0.005729	1.2389	0.0	0.0	2.1741	0.0	-0.0011509	0.0	0.29192	0.0	7.1065	0.0	0.0057168	-0.006752	0.0	0.0	-0.084602	0.0	-34.694	0.0	0.0055075	0.0	0.0	0.0	0.0	0.092932	-0.016559	0.0
RAPTOR	0.0	0.0	-30.412	0.0	0.0	-0.016998	0.0	0.0	0.0	0.0	-0.15007	0.0	3.9512	7.5611	0.0	0.0	0.0	0.0	0.0	-0.01269	0.00507	0.0	19.158	-0.019888	-0.0092466	0.0	0.0	39.385	0.0	51.13	0.0	5.4493	0.0	0.0	-0.0059166	63.879	-0.0079107	0.0	0.0	0.0	0.0	0.080917	0.0	0.0	0.0	-0.32007	0.0	0.0	0.0	0.14191	-2.409	0.0	0.0	0.0	-1.3208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16205	0.0	-1.7472	0.0	0.0	0.0	0.0	0.0	0.0	-0.19904	-0.006374	0.0	49.489	0.0052482	0.0	0.0	0.0	62.685	0.0	0.0	8.048	-0.1207	0.25602	0.0	0.0	0.0	-7.3239	0.0	0.0	97.812	-0.14021	0.0	-2.8467	0.0	0.0	-0.087265	0.0	0.0	0.0	1.4327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022023	0.0	0.0	0.0	0.0	0.076087	0.54406	0.0	0.0	-0.0045781	-0.012687	1.6088	0.0	0.028404	0.0	0.0	0.0	0.0	0.0	0.064425	-2.0867	-0.19274	0.11207	0.0	8.5338	0.35532	0.0	51.563	0.0	20.847	-2.3984	0.0	0.0	1.1649	0.0	-1.2525	0.16189	0.053013	0.0	-2.3684	0.0	-0.020128	0.0	-1.1092	0.20963	0.0	0.0	0.43612	-10.543	11.078	0.0	0.0	0.0	0.0	55.537	0.0	-59.169	-0.10354	0.0	0.0	0.026509	0.002587	0.0	0.0	0.065507	0.0	0.0	0.0	0.081147	0.0	33.905	0.0	0.0	0.0	0.0	0.0	2.271	0.0	0.0045574	-0.35462	0.0	0.0	0.0	0.0	-0.0052445	0.0	0.0	0.0	-11.515	0.0	0.0015922	0.0	0.0	0.0	-0.072804	0.0	-43.239	0.0	0.0033929	10.807	0.0	0.0	0.0	-0.42071	0.070587	0.0
RBM15	-0.32298	0.0	13.884	0.0	0.0	-0.056445	0.00030932	0.0	0.0	0.0	0.017378	0.0	-60.709	29.064	0.0	0.0	0.024032	0.0	0.0	0.019758	-0.012814	0.0	19.018	0.013862	0.010461	0.0	0.0	67.152	0.0	1.2852	0.0	12.237	0.0	0.0	-0.029008	23.414	0.0051334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11776	-2.5043	0.0	0.0	0.0	-0.29231	3.7103	0.0	0.0	0.0	2.2704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.326	0.0	0.0013174	0.0	49.349	0.0053737	0.0	0.0	0.0	-36.758	0.0	0.0	-1.1972	-0.072378	0.0	0.0	0.099366	0.0	2.8802	0.0	0.0	3.6639	0.0	0.0	0.33476	0.0	0.0	-0.023083	0.0	0.0096782	0.0	-1.1225	-33.881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072085	0.0	0.0	0.0	0.0	-0.0063948	-1.0371	0.0	0.0	-0.0046354	0.02211	-12.914	0.0	0.016821	0.0	0.0	0.0	0.0	0.0	0.0	-0.095223	-0.0053676	0.086004	0.16913	60.439	0.0	0.0	-33.268	0.0	12.395	1.1952	0.0	0.0	-6.8224	-0.19756	0.0	0.18008	0.0	0.0	0.0	-0.035689	0.0	0.0	2.8552	2.1382	0.0	0.0	-1.2304	-3.8251	0.0	0.0	0.0	0.0	0.0	-24.166	0.0	12.444	0.24823	0.0	0.0	0.041962	0.0086041	0.0	0.0	0.00016213	0.0	0.0	0.0	-0.1087	0.0	81.611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012097	-0.69967	0.0	0.0	0.0	0.0	-0.0062379	1.4056	-0.091801	0.0	7.4515	0.0	-0.0019731	0.0	0.0	0.012593	0.0	0.0	-6.1304	0.0	-9.0531e-05	0.0	0.0	0.0	0.0	0.17777	0.14154	0.0
